-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  10.7867   Longitude 76.6548 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 540.94 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN
2024,3,28,2,0.0
2024,3,28,3,0.0
2024,3,28,4,0.0
2024,3,28,5,0.0
2024,3,28,6,71.0
2024,3,28,7,289.17
2024,3,28,8,532.3
2024,3,28,9,747.22
2024,3,28,10,889.22
2024,3,28,11,973.6
2024,3,28,12,960.67
2024,3,28,13,875.42
2024,3,28,14,737.4
2024,3,28,15,529.45
2024,3,28,16,286.4
2024,3,28,17,65.53
2024,3,28,18,0.0
2024,3,28,19,0.0
2024,3,28,20,0.0
2024,3,28,21,0.0
2024,3,28,22,0.0
2024,3,28,23,0.0
2024,3,29,0,0.0
2024,3,29,1,0.0
2024,3,29,2,0.0
2024,3,29,3,0.0
2024,3,29,4,0.0
2024,3,29,5,0.0
2024,3,29,6,57.92
2024,3,29,7,214.02
2024,3,29,8,433.92
2024,3,29,9,657.47
2024,3,29,10,788.9
2024,3,29,11,950.88
2024,3,29,12,944.5
2024,3,29,13,788.22
2024,3,29,14,706.35
2024,3,29,15,515.65
2024,3,29,16,267.73
2024,3,29,17,60.78
2024,3,29,18,0.0
2024,3,29,19,0.0
2024,3,29,20,0.0
2024,3,29,21,0.0
2024,3,29,22,0.0
2024,3,29,23,0.0
2024,3,30,0,0.0
2024,3,30,1,0.0
2024,3,30,2,0.0
2024,3,30,3,0.0
2024,3,30,4,0.0
2024,3,30,5,0.0
2024,3,30,6,75.15
2024,3,30,7,301.08
2024,3,30,8,529.8
2024,3,30,9,740.6
2024,3,30,10,889.6
2024,3,30,11,986.15
2024,3,30,12,962.35
2024,3,30,13,813.45
2024,3,30,14,741.55
2024,3,30,15,528.92
2024,3,30,16,280.85
2024,3,30,17,57.03
2024,3,30,18,0.0
2024,3,30,19,0.0
2024,3,30,20,0.0
2024,3,30,21,0.0
2024,3,30,22,0.0
2024,3,30,23,0.0
2024,3,31,0,0.0
2024,3,31,1,0.0
2024,3,31,2,0.0
2024,3,31,3,0.0
2024,3,31,4,0.0
2024,3,31,5,0.0
2024,3,31,6,67.75
2024,3,31,7,256.52
2024,3,31,8,452.58
2024,3,31,9,681.38
2024,3,31,10,822.42
2024,3,31,11,984.97
2024,3,31,12,842.78
2024,3,31,13,860.5
2024,3,31,14,712.4
2024,3,31,15,513.7
2024,3,31,16,280.25
2024,3,31,17,64.75
2024,3,31,18,0.0
2024,3,31,19,0.0
2024,3,31,20,0.0
2024,3,31,21,0.0
2024,3,31,22,0.0
2024,3,31,23,0.0
2024,4,1,0,0.0
2024,4,1,1,0.0
2024,4,1,2,0.0
2024,4,1,3,0.0
2024,4,1,4,0.0
2024,4,1,5,0.0
2024,4,1,6,67.2
2024,4,1,7,294.35
2024,4,1,8,531.1
2024,4,1,9,697.78
2024,4,1,10,801.25
2024,4,1,11,945.7
2024,4,1,12,885.95
2024,4,1,13,852.97
2024,4,1,14,730.4
2024,4,1,15,520.28
2024,4,1,16,285.7
2024,4,1,17,68.68
2024,4,1,18,0.0
2024,4,1,19,0.0
2024,4,1,20,0.0
2024,4,1,21,0.0
2024,4,1,22,0.0
2024,4,1,23,0.0
2024,4,2,0,0.0
2024,4,2,1,0.0
2024,4,2,2,0.0
2024,4,2,3,0.0
2024,4,2,4,0.0
2024,4,2,5,0.0
2024,4,2,6,78.55
2024,4,2,7,302.98
2024,4,2,8,535.67
2024,4,2,9,716.92
2024,4,2,10,842.38
2024,4,2,11,911.78
2024,4,2,12,917.4
2024,4,2,13,824.05
2024,4,2,14,660.97
2024,4,2,15,497.3
2024,4,2,16,242.85
2024,4,2,17,48.15
2024,4,2,18,0.0
2024,4,2,19,0.0
2024,4,2,20,0.0
2024,4,2,21,0.0
2024,4,2,22,0.0
2024,4,2,23,0.0
2024,4,3,0,0.0
2024,4,3,1,0.0
2024,4,3,2,0.0
2024,4,3,3,0.0
2024,4,3,4,0.0
2024,4,3,5,0.0
2024,4,3,6,63.97
2024,4,3,7,228.93
2024,4,3,8,396.05
2024,4,3,9,552.28
2024,4,3,10,700.97
2024,4,3,11,859.58
2024,4,3,12,859.17
2024,4,3,13,767.55
2024,4,3,14,655.25
2024,4,3,15,478.42
2024,4,3,16,273.95
2024,4,3,17,58.75
2024,4,3,18,0.0
2024,4,3,19,0.0
2024,4,3,20,0.0
2024,4,3,21,0.0
2024,4,3,22,0.0
2024,4,3,23,0.0
2024,4,4,0,0.0
2024,4,4,1,0.0
2024,4,4,2,0.0
2024,4,4,3,0.0
2024,4,4,4,0.0
2024,4,4,5,0.0
2024,4,4,6,84.8
2024,4,4,7,311.27
2024,4,4,8,542.92
2024,4,4,9,729.3
2024,4,4,10,815.62
2024,4,4,11,945.92
2024,4,4,12,930.5
2024,4,4,13,710.78
2024,4,4,14,691.25
2024,4,4,15,474.27
2024,4,4,16,257.92
2024,4,4,17,53.7
2024,4,4,18,0.0
2024,4,4,19,0.0
2024,4,4,20,0.0
2024,4,4,21,0.0
2024,4,4,22,0.0
2024,4,4,23,0.0
2024,4,5,0,0.0
2024,4,5,1,0.0
2024,4,5,2,0.0
2024,4,5,3,0.0
2024,4,5,4,0.0
2024,4,5,5,0.0
2024,4,5,6,85.32
2024,4,5,7,315.2
2024,4,5,8,541.03
2024,4,5,9,747.83
2024,4,5,10,890.78
2024,4,5,11,984.3
2024,4,5,12,911.28
2024,4,5,13,859.75
2024,4,5,14,698.75
2024,4,5,15,511.6
2024,4,5,16,281.98
2024,4,5,17,64.1
2024,4,5,18,0.0
2024,4,5,19,0.0
2024,4,5,20,0.0
2024,4,5,21,0.0
2024,4,5,22,0.0
2024,4,5,23,0.0
2024,4,6,0,0.0
2024,4,6,1,0.0
2024,4,6,2,0.0
2024,4,6,3,0.0
2024,4,6,4,0.0
2024,4,6,5,0.0
2024,4,6,6,85.78
2024,4,6,7,312.95
2024,4,6,8,526.42
2024,4,6,9,741.65
2024,4,6,10,892.22
2024,4,6,11,986.58
2024,4,6,12,963.2
2024,4,6,13,837.55
2024,4,6,14,682.1
2024,4,6,15,481.15
2024,4,6,16,260.2
2024,4,6,17,61.45
2024,4,6,18,0.0
2024,4,6,19,0.0
2024,4,6,20,0.0
2024,4,6,21,0.0
2024,4,6,22,0.0
2024,4,6,23,0.0
2024,4,7,0,0.0
2024,4,7,1,0.0
2024,4,7,2,0.0
2024,4,7,3,0.0
2024,4,7,4,0.0
2024,4,7,5,0.0
2024,4,7,6,90.82
2024,4,7,7,314.92
2024,4,7,8,504.77
2024,4,7,9,714.22
2024,4,7,10,828.08
2024,4,7,11,940.28
2024,4,7,12,922.75
2024,4,7,13,807.0
2024,4,7,14,698.9
2024,4,7,15,508.3
2024,4,7,16,275.65
2024,4,7,17,67.0
2024,4,7,18,0.0
2024,4,7,19,0.0
2024,4,7,20,0.0
2024,4,7,21,0.0
2024,4,7,22,0.0
2024,4,7,23,0.0
2024,4,8,0,0.0
2024,4,8,1,0.0
2024,4,8,2,0.0
2024,4,8,3,0.0
2024,4,8,4,0.0
2024,4,8,5,0.0
2024,4,8,6,92.28
2024,4,8,7,320.75
2024,4,8,8,546.35
2024,4,8,9,749.75
2024,4,8,10,889.88
2024,4,8,11,978.58
2024,4,8,12,928.17
2024,4,8,13,827.22
2024,4,8,14,676.9
2024,4,8,15,507.1
2024,4,8,16,259.7
2024,4,8,17,56.42
2024,4,8,18,0.0
2024,4,8,19,0.0
2024,4,8,20,0.0
2024,4,8,21,0.0
2024,4,8,22,0.0
2024,4,8,23,0.0
2024,4,9,0,0.0
2024,4,9,1,0.0
2024,4,9,2,0.0
2024,4,9,3,0.0
2024,4,9,4,0.0
2024,4,9,5,0.0
2024,4,9,6,75.25
2024,4,9,7,268.02
2024,4,9,8,480.02
2024,4,9,9,679.53
2024,4,9,10,814.75
2024,4,9,11,977.12
2024,4,9,12,954.2
2024,4,9,13,821.85
2024,4,9,14,738.8
2024,4,9,15,518.17
2024,4,9,16,265.75
2024,4,9,17,61.38
2024,4,9,18,0.0
2024,4,9,19,0.0
2024,4,9,20,0.0
2024,4,9,21,0.0
2024,4,9,22,0.0
2024,4,9,23,0.0
2024,4,10,0,0.0
2024,4,10,1,0.0
2024,4,10,2,0.0
2024,4,10,3,0.0
2024,4,10,4,0.0
2024,4,10,5,0.0
2024,4,10,6,77.6
2024,4,10,7,291.45
2024,4,10,8,521.15
2024,4,10,9,727.65
2024,4,10,10,872.05
2024,4,10,11,984.2
2024,4,10,12,973.65
2024,4,10,13,851.03
2024,4,10,14,704.03
2024,4,10,15,488.73
2024,4,10,16,275.52
2024,4,10,17,63.0
2024,4,10,18,0.0
2024,4,10,19,0.0
2024,4,10,20,0.0
2024,4,10,21,0.0
2024,4,10,22,0.0
2024,4,10,23,0.0
2024,4,11,0,0.0
2024,4,11,1,0.0
2024,4,11,2,0.0
2024,4,11,3,0.0
2024,4,11,4,0.0
2024,4,11,5,0.0
2024,4,11,6,75.95
2024,4,11,7,227.18
2024,4,11,8,394.77
2024,4,11,9,606.08
2024,4,11,10,776.17
2024,4,11,11,871.3
2024,4,11,12,870.7
2024,4,11,13,828.67
2024,4,11,14,706.05
2024,4,11,15,497.73
2024,4,11,16,263.27
2024,4,11,17,58.5
2024,4,11,18,0.0
2024,4,11,19,0.0
2024,4,11,20,0.0
2024,4,11,21,0.0
2024,4,11,22,0.0
2024,4,11,23,0.0
2024,4,12,0,0.0
2024,4,12,1,0.0
2024,4,12,2,0.0
2024,4,12,3,0.0
2024,4,12,4,0.0
2024,4,12,5,0.0
2024,4,12,6,62.72
2024,4,12,7,214.27
2024,4,12,8,368.17
2024,4,12,9,523.15
2024,4,12,10,616.2
2024,4,12,11,681.28
2024,4,12,12,727.25
2024,4,12,13,638.75
2024,4,12,14,530.22
2024,4,12,15,358.1
2024,4,12,16,195.18
2024,4,12,17,44.47
2024,4,12,18,0.0
2024,4,12,19,0.0
2024,4,12,20,0.0
2024,4,12,21,0.0
2024,4,12,22,0.0
2024,4,12,23,0.0
2024,4,13,0,0.0
2024,4,13,1,0.0
2024,4,13,2,0.0
2024,4,13,3,0.0
2024,4,13,4,0.0
2024,4,13,5,0.0
2024,4,13,6,77.93
2024,4,13,7,258.75
2024,4,13,8,445.15
2024,4,13,9,649.5
2024,4,13,10,761.15
2024,4,13,11,852.55
2024,4,13,12,863.53
2024,4,13,13,748.58
2024,4,13,14,613.85
2024,4,13,15,411.55
2024,4,13,16,214.55
2024,4,13,17,50.95
2024,4,13,18,0.0
2024,4,13,19,0.0
2024,4,13,20,0.0
2024,4,13,21,0.0
2024,4,13,22,0.0
2024,4,13,23,0.0
2024,4,14,0,0.0
2024,4,14,1,0.0
2024,4,14,2,0.0
2024,4,14,3,0.0
2024,4,14,4,0.0
2024,4,14,5,0.0
2024,4,14,6,87.55
2024,4,14,7,262.45
2024,4,14,8,459.42
2024,4,14,9,677.08
2024,4,14,10,818.58
2024,4,14,11,864.4
2024,4,14,12,900.03
2024,4,14,13,806.08
2024,4,14,14,699.67
2024,4,14,15,504.12
2024,4,14,16,268.05
2024,4,14,17,60.38
2024,4,14,18,0.0
2024,4,14,19,0.0
2024,4,14,20,0.0
2024,4,14,21,0.0
2024,4,14,22,0.0
2024,4,14,23,0.0
2024,4,15,0,0.0
2024,4,15,1,0.0
2024,4,15,2,0.0
2024,4,15,3,0.0
2024,4,15,4,0.0
2024,4,15,5,0.0
2024,4,15,6,108.32
2024,4,15,7,340.9
2024,4,15,8,583.67
2024,4,15,9,788.85
2024,4,15,10,928.25
2024,4,15,11,973.47
2024,4,15,12,894.9
2024,4,15,13,823.53
2024,4,15,14,711.5
2024,4,15,15,504.92
2024,4,15,16,265.6
2024,4,15,17,60.28
2024,4,15,18,0.0
2024,4,15,19,0.0
2024,4,15,20,0.0
2024,4,15,21,0.0
2024,4,15,22,0.0
2024,4,15,23,0.0
2024,4,16,0,0.0
2024,4,16,1,0.0
2024,4,16,2,0.0
2024,4,16,3,0.0
2024,4,16,4,0.0
2024,4,16,5,0.0
2024,4,16,6,91.18
2024,4,16,7,282.02
2024,4,16,8,491.4
2024,4,16,9,665.65
2024,4,16,10,754.42
2024,4,16,11,757.9
2024,4,16,12,747.22
2024,4,16,13,734.75
2024,4,16,14,600.95
2024,4,16,15,395.0
2024,4,16,16,222.12
2024,4,16,17,56.97
2024,4,16,18,0.0
2024,4,16,19,0.0
2024,4,16,20,0.0
2024,4,16,21,0.0
2024,4,16,22,0.0
2024,4,16,23,0.0
2024,4,17,0,0.0
2024,4,17,1,0.0
2024,4,17,2,0.0
2024,4,17,3,0.0
2024,4,17,4,0.0
2024,4,17,5,0.0
2024,4,17,6,97.18
2024,4,17,7,286.9
2024,4,17,8,502.83
2024,4,17,9,720.9
2024,4,17,10,839.2
2024,4,17,11,897.17
2024,4,17,12,850.38
2024,4,17,13,753.7
2024,4,17,14,598.17
2024,4,17,15,432.5
2024,4,17,16,221.6
2024,4,17,17,52.95
2024,4,17,18,0.0
2024,4,17,19,0.0
2024,4,17,20,0.0
2024,4,17,21,0.0
2024,4,17,22,0.0
2024,4,17,23,0.0
2024,4,18,0,0.0
2024,4,18,1,0.0
2024,4,18,2,0.0
2024,4,18,3,0.0
2024,4,18,4,0.0
2024,4,18,5,0.0
2024,4,18,6,82.88
2024,4,18,7,239.1
2024,4,18,8,412.35
2024,4,18,9,590.33
2024,4,18,10,706.88
2024,4,18,11,788.9
2024,4,18,12,769.3
2024,4,18,13,699.05
2024,4,18,14,544.03
2024,4,18,15,361.05
2024,4,18,16,202.43
2024,4,18,17,51.5
2024,4,18,18,0.0
2024,4,18,19,0.0
2024,4,18,20,0.0
2024,4,18,21,0.0
2024,4,18,22,0.0
2024,4,18,23,0.0
2024,4,19,0,0.0
2024,4,19,1,0.0
2024,4,19,2,0.0
2024,4,19,3,0.0
2024,4,19,4,0.0
2024,4,19,5,0.0
2024,4,19,6,79.85
2024,4,19,7,231.62
2024,4,19,8,399.17
2024,4,19,9,553.28
2024,4,19,10,673.4
2024,4,19,11,840.75
2024,4,19,12,824.6
2024,4,19,13,673.08
2024,4,19,14,559.0
2024,4,19,15,368.05
2024,4,19,16,191.12
2024,4,19,17,49.03
2024,4,19,18,0.0
2024,4,19,19,0.0
2024,4,19,20,0.0
2024,4,19,21,0.0
2024,4,19,22,0.0
2024,4,19,23,0.0
2024,4,20,0,0.0
2024,4,20,1,0.0
2024,4,20,2,0.0
2024,4,20,3,0.0
2024,4,20,4,0.0
2024,4,20,5,0.0
2024,4,20,6,78.7
2024,4,20,7,226.02
2024,4,20,8,409.45
2024,4,20,9,539.05
2024,4,20,10,638.6
2024,4,20,11,688.97
2024,4,20,12,677.17
2024,4,20,13,631.92
2024,4,20,14,497.95
2024,4,20,15,339.7
2024,4,20,16,180.43
2024,4,20,17,48.75
2024,4,20,18,0.0
2024,4,20,19,0.0
2024,4,20,20,0.0
2024,4,20,21,0.0
2024,4,20,22,0.0
2024,4,20,23,0.0
2024,4,21,0,0.0
2024,4,21,1,0.0
2024,4,21,2,0.0
2024,4,21,3,0.0
2024,4,21,4,0.0
2024,4,21,5,0.0
2024,4,21,6,93.82
2024,4,21,7,290.62
2024,4,21,8,493.85
2024,4,21,9,699.8
2024,4,21,10,841.38
2024,4,21,11,944.35
2024,4,21,12,746.08
2024,4,21,13,777.62
2024,4,21,14,645.28
2024,4,21,15,426.4
2024,4,21,16,210.68
2024,4,21,17,49.55
2024,4,21,18,0.0
2024,4,21,19,0.0
2024,4,21,20,0.0
2024,4,21,21,0.0
2024,4,21,22,0.0
2024,4,21,23,0.0
2024,4,22,0,0.0
2024,4,22,1,0.0
2024,4,22,2,0.0
2024,4,22,3,0.0
2024,4,22,4,0.0
2024,4,22,5,0.0
2024,4,22,6,102.15
2024,4,22,7,298.55
2024,4,22,8,530.08
2024,4,22,9,734.22
2024,4,22,10,832.85
2024,4,22,11,919.4
2024,4,22,12,759.17
2024,4,22,13,785.6
2024,4,22,14,663.55
2024,4,22,15,377.23
2024,4,22,16,198.62
2024,4,22,17,50.1
2024,4,22,18,0.0
2024,4,22,19,0.0
2024,4,22,20,0.0
2024,4,22,21,0.0
2024,4,22,22,0.0
2024,4,22,23,0.0
2024,4,23,0,0.0
2024,4,23,1,0.0
2024,4,23,2,0.0
2024,4,23,3,0.0
2024,4,23,4,0.0
2024,4,23,5,2.75
2024,4,23,6,92.47
2024,4,23,7,301.12
2024,4,23,8,532.97
2024,4,23,9,736.25
2024,4,23,10,878.33
2024,4,23,11,975.35
2024,4,23,12,941.55
2024,4,23,13,818.88
2024,4,23,14,622.78
2024,4,23,15,416.38
2024,4,23,16,217.48
2024,4,23,17,53.08
2024,4,23,18,0.0
2024,4,23,19,0.0
2024,4,23,20,0.0
2024,4,23,21,0.0
2024,4,23,22,0.0
2024,4,23,23,0.0
2024,4,24,0,0.0
2024,4,24,1,0.0
2024,4,24,2,0.0
2024,4,24,3,0.0
2024,4,24,4,0.0
2024,4,24,5,2.9
2024,4,24,6,85.9
2024,4,24,7,260.27
2024,4,24,8,429.65
2024,4,24,9,640.47
2024,4,24,10,776.05
2024,4,24,11,842.7
2024,4,24,12,822.75
2024,4,24,13,725.55
2024,4,24,14,573.58
2024,4,24,15,365.55
2024,4,24,16,201.27
2024,4,24,17,53.22
2024,4,24,18,0.0
2024,4,24,19,0.0
2024,4,24,20,0.0
2024,4,24,21,0.0
2024,4,24,22,0.0
2024,4,24,23,0.0
2024,4,25,0,0.0
2024,4,25,1,0.0
2024,4,25,2,0.0
2024,4,25,3,0.0
2024,4,25,4,0.0
2024,4,25,5,3.1
2024,4,25,6,101.1
2024,4,25,7,317.0
2024,4,25,8,549.97
2024,4,25,9,754.25
2024,4,25,10,893.6
2024,4,25,11,970.42
2024,4,25,12,954.47
2024,4,25,13,839.65
2024,4,25,14,658.08
2024,4,25,15,444.33
2024,4,25,16,219.15
2024,4,25,17,51.78
2024,4,25,18,0.0
2024,4,25,19,0.0
2024,4,25,20,0.0
2024,4,25,21,0.0
2024,4,25,22,0.0
2024,4,25,23,0.0
2024,4,26,0,0.0
2024,4,26,1,0.0
2024,4,26,2,0.0
2024,4,26,3,0.0
2024,4,26,4,0.0
2024,4,26,5,3.05
2024,4,26,6,95.43
2024,4,26,7,297.5
2024,4,26,8,527.72
2024,4,26,9,723.15
2024,4,26,10,842.8
2024,4,26,11,948.58
2024,4,26,12,869.3
2024,4,26,13,801.08
2024,4,26,14,661.28
2024,4,26,15,439.73
2024,4,26,16,218.32
2024,4,26,17,52.53
2024,4,26,18,0.0
2024,4,26,19,0.0
2024,4,26,20,0.0
2024,4,26,21,0.0
2024,4,26,22,0.0
2024,4,26,23,0.0
2024,4,27,0,0.0
2024,4,27,1,0.0
2024,4,27,2,0.0
2024,4,27,3,0.0
2024,4,27,4,0.0
2024,4,27,5,3.3
2024,4,27,6,118.47
2024,4,27,7,351.55
2024,4,27,8,585.22
2024,4,27,9,779.2
2024,4,27,10,911.9
2024,4,27,11,973.17
2024,4,27,12,857.62
2024,4,27,13,839.95
2024,4,27,14,698.95
2024,4,27,15,481.58
2024,4,27,16,259.42
2024,4,27,17,63.03
2024,4,27,18,0.0
2024,4,27,19,0.0
2024,4,27,20,0.0
2024,4,27,21,0.0
2024,4,27,22,0.0
2024,4,27,23,0.0
2024,4,28,0,0.0
2024,4,28,1,0.0
2024,4,28,2,0.0
2024,4,28,3,0.0
2024,4,28,4,0.0
2024,4,28,5,4.0
2024,4,28,6,121.6
2024,4,28,7,354.27
2024,4,28,8,586.65
2024,4,28,9,779.97
2024,4,28,10,915.95
2024,4,28,11,979.08
2024,4,28,12,961.08
2024,4,28,13,865.58
2024,4,28,14,709.2
2024,4,28,15,509.38
2024,4,28,16,269.75
2024,4,28,17,64.3
2024,4,28,18,0.0
2024,4,28,19,0.0
2024,4,28,20,0.0
2024,4,28,21,0.0
2024,4,28,22,0.0
2024,4,28,23,0.0
2024,4,29,0,0.0
2024,4,29,1,0.0
2024,4,29,2,0.0
2024,4,29,3,0.0
2024,4,29,4,0.0
2024,4,29,5,3.75
2024,4,29,6,112.38
2024,4,29,7,337.75
2024,4,29,8,570.65
2024,4,29,9,764.28
2024,4,29,10,909.15
2024,4,29,11,987.85
2024,4,29,12,958.35
2024,4,29,13,786.03
2024,4,29,14,693.1
2024,4,29,15,489.42
2024,4,29,16,245.93
2024,4,29,17,57.2
2024,4,29,18,0.0
2024,4,29,19,0.0
2024,4,29,20,0.0
2024,4,29,21,0.0
2024,4,29,22,0.0
2024,4,29,23,0.0
2024,4,30,0,0.0
2024,4,30,1,0.0
2024,4,30,2,0.0
2024,4,30,3,0.0
2024,4,30,4,0.0
2024,4,30,5,3.8
2024,4,30,6,98.5
2024,4,30,7,283.25
2024,4,30,8,470.3
2024,4,30,9,646.3
2024,4,30,10,766.85
2024,4,30,11,903.05
2024,4,30,12,863.1
2024,4,30,13,735.62
2024,4,30,14,593.7
2024,4,30,15,408.92
2024,4,30,16,195.93
2024,4,30,17,46.9
2024,4,30,18,0.0
2024,4,30,19,0.0
2024,4,30,20,0.0
2024,4,30,21,0.0
2024,4,30,22,0.0
2024,4,30,23,0.0
2024,5,1,0,0.0
2024,5,1,1,0.0
2024,5,1,2,0.0
2024,5,1,3,0.0
2024,5,1,4,0.0
2024,5,1,5,3.3
2024,5,1,6,92.25
2024,5,1,7,270.33
2024,5,1,8,464.3
2024,5,1,9,611.78
2024,5,1,10,734.97
2024,5,1,11,860.3
2024,5,1,12,793.65
2024,5,1,13,733.2
2024,5,1,14,602.53
2024,5,1,15,428.52
2024,5,1,16,235.88
2024,5,1,17,60.08
2024,5,1,18,0.0
2024,5,1,19,0.0
2024,5,1,20,0.0
2024,5,1,21,0.0
2024,5,1,22,0.0
2024,5,1,23,0.0
2024,5,2,0,0.0
2024,5,2,1,0.0
2024,5,2,2,0.0
2024,5,2,3,0.0
2024,5,2,4,0.0
2024,5,2,5,3.92
2024,5,2,6,103.35
2024,5,2,7,295.4
2024,5,2,8,528.15
2024,5,2,9,699.25
2024,5,2,10,805.95
2024,5,2,11,851.58
2024,5,2,12,808.7
2024,5,2,13,780.65
2024,5,2,14,639.08
2024,5,2,15,432.75
2024,5,2,16,245.18
2024,5,2,17,56.92
2024,5,2,18,0.0
2024,5,2,19,0.0
2024,5,2,20,0.0
2024,5,2,21,0.0
2024,5,2,22,0.0
2024,5,2,23,0.0
2024,5,3,0,0.0
2024,5,3,1,0.0
2024,5,3,2,0.0
2024,5,3,3,0.0
2024,5,3,4,0.0
2024,5,3,5,3.28
2024,5,3,6,76.75
2024,5,3,7,221.23
2024,5,3,8,387.45
2024,5,3,9,569.53
2024,5,3,10,671.17
2024,5,3,11,716.47
2024,5,3,12,723.7
2024,5,3,13,651.42
2024,5,3,14,555.38
2024,5,3,15,332.4
2024,5,3,16,163.52
2024,5,3,17,38.47
2024,5,3,18,0.0
2024,5,3,19,0.0
2024,5,3,20,0.0
2024,5,3,21,0.0
2024,5,3,22,0.0
2024,5,3,23,0.0
2024,5,4,0,0.0
2024,5,4,1,0.0
2024,5,4,2,0.0
2024,5,4,3,0.0
2024,5,4,4,0.0
2024,5,4,5,3.5
2024,5,4,6,72.7
2024,5,4,7,210.0
2024,5,4,8,384.1
2024,5,4,9,490.95
2024,5,4,10,696.15
2024,5,4,11,802.72
2024,5,4,12,794.6
2024,5,4,13,676.03
2024,5,4,14,616.78
2024,5,4,15,415.65
2024,5,4,16,219.27
2024,5,4,17,50.22
2024,5,4,18,0.0
2024,5,4,19,0.0
2024,5,4,20,0.0
2024,5,4,21,0.0
2024,5,4,22,0.0
2024,5,4,23,0.0
2024,5,5,0,0.0
2024,5,5,1,0.0
2024,5,5,2,0.0
2024,5,5,3,0.0
2024,5,5,4,0.0
2024,5,5,5,4.1
2024,5,5,6,91.05
2024,5,5,7,257.7
2024,5,5,8,438.55
2024,5,5,9,586.75
2024,5,5,10,737.12
2024,5,5,11,829.17
2024,5,5,12,858.05
2024,5,5,13,747.8
2024,5,5,14,668.45
2024,5,5,15,469.88
2024,5,5,16,246.7
2024,5,5,17,57.42
2024,5,5,18,0.0
2024,5,5,19,0.0
2024,5,5,20,0.0
2024,5,5,21,0.0
2024,5,5,22,0.0
2024,5,5,23,0.0
2024,5,6,0,0.0
2024,5,6,1,0.0
2024,5,6,2,0.0
2024,5,6,3,0.0
2024,5,6,4,0.0
2024,5,6,5,4.78
2024,5,6,6,112.9
2024,5,6,7,312.45
2024,5,6,8,538.8
2024,5,6,9,734.42
2024,5,6,10,852.8
2024,5,6,11,898.25
2024,5,6,12,889.1
2024,5,6,13,742.78
2024,5,6,14,640.75
2024,5,6,15,467.92
2024,5,6,16,244.15
2024,5,6,17,58.95
2024,5,6,18,0.0
2024,5,6,19,0.0
2024,5,6,20,0.0
2024,5,6,21,0.0
2024,5,6,22,0.0
2024,5,6,23,0.0
2024,5,7,0,0.0
2024,5,7,1,0.0
2024,5,7,2,0.0
2024,5,7,3,0.0
2024,5,7,4,0.0
2024,5,7,5,4.53
2024,5,7,6,112.78
2024,5,7,7,310.08
2024,5,7,8,533.33
2024,5,7,9,738.3
2024,5,7,10,873.38
2024,5,7,11,928.62
2024,5,7,12,908.33
2024,5,7,13,809.45
2024,5,7,14,654.7
2024,5,7,15,454.62
2024,5,7,16,237.0
2024,5,7,17,57.95
2024,5,7,18,0.0
2024,5,7,19,0.0
2024,5,7,20,0.0
2024,5,7,21,0.0
2024,5,7,22,0.0
2024,5,7,23,0.0
2024,5,8,0,0.0
2024,5,8,1,0.0
2024,5,8,2,0.0
2024,5,8,3,0.0
2024,5,8,4,0.0
2024,5,8,5,4.82
2024,5,8,6,102.28
2024,5,8,7,266.17
2024,5,8,8,451.4
2024,5,8,9,577.22
2024,5,8,10,784.78
2024,5,8,11,834.17
2024,5,8,12,640.7
2024,5,8,13,718.38
2024,5,8,14,598.2
2024,5,8,15,414.38
2024,5,8,16,224.57
2024,5,8,17,49.28
2024,5,8,18,0.0
2024,5,8,19,0.0
2024,5,8,20,0.0
2024,5,8,21,0.0
2024,5,8,22,0.0
2024,5,8,23,0.0
2024,5,9,0,0.0
2024,5,9,1,0.0
2024,5,9,2,0.0
2024,5,9,3,0.0
2024,5,9,4,0.0
2024,5,9,5,3.33
2024,5,9,6,79.82
2024,5,9,7,219.25
2024,5,9,8,358.85
2024,5,9,9,598.12
2024,5,9,10,712.83
2024,5,9,11,822.12
2024,5,9,12,826.5
2024,5,9,13,661.35
2024,5,9,14,502.6
2024,5,9,15,297.5
2024,5,9,16,172.27
2024,5,9,17,44.55
2024,5,9,18,0.0
2024,5,9,19,0.0
2024,5,9,20,0.0
2024,5,9,21,0.0
2024,5,9,22,0.0
2024,5,9,23,0.0
2024,5,10,0,0.0
2024,5,10,1,0.0
2024,5,10,2,0.0
2024,5,10,3,0.0
2024,5,10,4,0.0
2024,5,10,5,0.98
2024,5,10,6,17.08
2024,5,10,7,42.75
2024,5,10,8,66.28
2024,5,10,9,312.42
2024,5,10,10,500.25
2024,5,10,11,647.5
2024,5,10,12,708.6
2024,5,10,13,756.6
2024,5,10,14,610.9
2024,5,10,15,416.6
2024,5,10,16,235.52
2024,5,10,17,60.28
2024,5,10,18,0.0
2024,5,10,19,0.0
2024,5,10,20,0.0
2024,5,10,21,0.0
2024,5,10,22,0.0
2024,5,10,23,0.0
2024,5,11,0,0.0
2024,5,11,1,0.0
